,Roster_ID,Student_ID
3780,104,1583
3781,104,2461
3782,104,108
3783,104,2619
3784,104,1162
3785,104,2001
3786,104,2733
3787,104,1084
3788,104,1102
3789,105,985
3790,105,2283
3791,105,1194
3792,105,594
3793,105,326
3794,105,2376
3795,105,654
3796,105,525
3797,105,176
3798,105,2258
3799,105,573
3800,105,2298
3801,105,680
3802,105,2003
3803,105,953
3804,105,2226
3805,105,547
3806,105,1598
3807,105,1950
3808,105,1180
3809,105,2141
3810,105,2602
3811,105,685
3812,105,682
3813,105,1212
3814,105,584
3815,105,923
3816,105,1746
3817,106,1976
3818,106,940
3819,106,494
3820,106,1031
3821,106,674
3822,106,1210
3823,106,1646
3824,106,947
3825,106,2002
3826,106,2952
3827,106,2449
3828,106,2993
3829,106,1647
3830,106,236
3831,106,2240
3832,106,2774
3833,106,2905
3834,106,1104
3835,106,1162
3836,106,1538
3837,106,2101
3838,106,2694
3839,106,1990
3840,106,171
3841,106,2733
3842,106,635
3843,106,1331
3844,106,2626
3845,106,2500
3846,106,2601
3847,106,1084
3848,106,1936
3849,106,1102
3850,107,985
3851,107,1194
3852,107,594
3853,107,1031
3854,107,2258
3855,107,2002
3856,107,2952
3857,107,1647
3858,107,573
3859,107,2003
3860,107,953
3861,107,2226
3862,107,2240
3863,107,2905
3864,107,1104
3865,107,1180
3866,107,2141
3867,107,2101
3868,107,1990
3869,107,2602
3870,107,685
3871,107,1212
3872,107,171
3873,107,635
3874,107,2626
3875,107,923
3876,107,2129
3877,108,1976
3878,108,940
3879,108,2659
3880,108,494
3881,108,1031
3882,108,674
3883,108,529
3884,108,1210
3885,108,1646
3886,108,947
3887,108,2002
3888,108,2952
3889,108,2449
3890,108,2993
3891,108,236
3892,108,1583
3893,108,108
3894,108,1162
3895,108,1538
3896,108,2101
3897,108,2694
3898,108,1990
3899,108,171
3900,108,2733
3901,108,635
3902,108,2500
3903,108,1084
3904,108,1925
3905,108,1102
3906,109,56
3907,109,2568
3908,109,1495
3909,109,2032
3910,109,2873
3911,109,618
3912,109,1962
3913,109,35
3914,109,2895
3915,109,71
3916,109,225
3917,109,2000
3918,109,1844
3919,109,1537
3920,109,994
3921,109,2581
3922,109,590
3923,109,591
3924,109,762
3925,109,1055
3926,109,1734
3927,109,2583
3928,109,1525
3929,109,2103
3930,109,386
3931,109,2656
3932,109,227
3933,109,1597
3934,110,1346
3935,110,2027
3936,110,1546
3937,110,2534
3938,110,2668
3939,110,1591
3940,110,1116
3941,110,136
3942,110,2738
3943,110,198
3944,110,2297
3945,110,1073
3946,110,1086
3947,110,1286
3948,110,2556
3949,110,80
3950,110,1889
3951,110,2559
3952,110,1526
3953,110,429
3954,110,8
3955,110,1908
3956,110,1498
3957,110,1305
3958,110,1037
3959,110,1957
3960,110,641
3961,110,1876
3962,111,2294
3963,111,2401
3964,111,2636
3965,111,1682
3966,111,371
3967,111,1903
3968,111,2893
3969,111,2358
3970,111,1378
3971,111,225
3972,111,2410
3973,111,2891
3974,111,723
3975,111,2097
3976,111,1731
3977,111,2582
3978,111,2422
3979,111,323
3980,111,1056
3981,111,382
3982,111,2217
3983,111,2224
3984,111,2864
3985,111,702
3986,112,56
3987,112,1078
3988,112,1546
3989,112,1495
3990,112,2873
3991,112,1295
3992,112,2297
3993,112,1015
3994,112,2895
3995,112,71
3996,112,1073
3997,112,2000
3998,112,1844
3999,112,549
4000,112,1286
4001,112,80
4002,112,2053
4003,112,1055
4004,112,1734
4005,112,1525
4006,112,2103
4007,112,1526
4008,112,1597
4009,112,1305
4010,112,1037
4011,112,872
4012,113,56
4013,113,710
4014,113,2873
4015,113,1295
4016,113,35
4017,113,1015
4018,113,2895
4019,113,71
4020,113,2000
4021,113,1844
4022,113,549
4023,113,994
4024,113,2053
4025,113,762
4026,113,1055
4027,113,1734
4028,113,1525
4029,113,2103
4030,113,386
4031,113,2656
4032,113,227
4033,113,1597
4034,113,872
4035,114,1170
4036,114,2401
4037,114,1682
4038,114,371
4039,114,2092
4040,114,1903
4041,114,2893
4042,114,2633
4043,114,2358
4044,114,1175
4045,114,2348
4046,114,1893
4047,114,271
4048,114,496
4049,114,723
4050,114,2807
4051,114,1731
4052,114,2817
4053,114,1419
4054,114,1169
4055,114,2422
4056,114,323
4057,114,2561
4058,114,1560
4059,114,2224
4060,114,140
4061,114,304
4062,115,2027
4063,115,1546
4064,115,2668
4065,115,1116
4066,115,1295
4067,115,198
4068,115,2297
4069,115,1015
4070,115,1073
4071,115,1086
4072,115,2453
4073,115,1286
4074,115,2556
4075,115,80
4076,115,2051
4077,115,1889
4078,115,2559
4079,115,1526
4080,115,8
4081,115,1498
4082,115,1305
4083,115,1037
4084,115,872
4085,115,1876
4086,116,1679
4087,116,2561
4088,116,2838
4089,116,1593
4090,116,1175
4091,116,497
4092,116,1296
4093,116,1894
4094,116,2092
4095,116,2198
4096,116,881
4097,116,1786
4098,116,2553
4099,116,271
4100,116,2951
4101,116,2314
4102,116,195
4103,116,182
4104,116,2348
4105,116,220
4106,116,31
4107,116,1469
4108,116,1560
4109,116,2817
4110,116,2094
4111,116,191
4112,116,135
4113,117,2636
4114,117,2568
4115,117,1495
4116,117,2032
4117,117,2873
4118,117,618
4119,117,1962
4120,117,35
4121,117,225
4122,117,994
4123,117,590
4124,117,591
4125,117,762
4126,117,1733
4127,117,1734
4128,117,1525
4129,117,386
4130,117,2656
4131,117,1056
4132,117,227
4133,117,1597
4134,117,382
4135,117,2217
4136,117,2864
4137,117,41
4138,118,56
4139,118,2027
4140,118,1078
4141,118,1546
4142,118,2668
4143,118,1495
4144,118,2738
4145,118,1295
4146,118,2297
4147,118,1015
4148,118,2895
4149,118,71
4150,118,1073
4151,118,2000
4152,118,1844
4153,118,1286
4154,118,2556
4155,118,80
4156,118,2051
4157,118,1055
4158,118,2103
4159,118,1526
4160,118,1498
4161,118,1305
4162,118,1037
4163,118,872
4164,119,1170
4165,119,2838
4166,119,1682
4167,119,2092
4168,119,1903
4169,119,2893
4170,119,2633
4171,119,2314
4172,119,2358
4173,119,1175
4174,119,2740
4175,119,2348
4176,119,1786
4177,119,271
4178,119,1894
4179,119,496
4180,119,1296
4181,119,182
4182,119,2817
4183,119,881
4184,119,2422
4185,119,497
4186,119,2968
4187,119,1679
4188,119,323
4189,119,2561
4190,119,1560
4191,119,140
4192,119,135
4193,120,2294
4194,120,2401
4195,120,2636
4196,120,371
4197,120,618
4198,120,1962
4199,120,35
4200,120,1378
4201,120,225
4202,120,2410
4203,120,2891
4204,120,723
4205,120,2097
4206,120,1731
4207,120,2098
4208,120,590
4209,120,2582
4210,120,591
4211,120,1733
4212,120,386
4213,120,1056
4214,120,382
4215,120,2217
4216,120,2864
4217,120,702
4218,120,41
4219,121,1170
4220,121,2294
4221,121,2401
4222,121,2636
4223,121,1682
4224,121,371
4225,121,2092
4226,121,1903
4227,121,2893
4228,121,2358
4229,121,1175
4230,121,1378
4231,121,2410
4232,121,496
4233,121,2891
4234,121,723
4235,121,2097
4236,121,1731
4237,121,1169
4238,121,2422
4239,121,323
4240,121,2561
4241,121,2224
4242,121,702
4243,121,304
4244,122,2294
4245,122,2636
4246,122,2032
4247,122,618
4248,122,1962
4249,122,1378
4250,122,225
4251,122,2410
4252,122,2891
4253,122,2097
4254,122,994
4255,122,590
4256,122,2582
4257,122,591
4258,122,762
4259,122,1733
4260,122,386
4261,122,2656
4262,122,1056
4263,122,227
4264,122,382
4265,122,2217
4266,122,2864
4267,122,702
4268,122,41
4269,123,2399
4270,123,613
4271,123,987
4272,123,1711
4273,123,2406
4274,123,2488
4275,123,2573
4276,123,2575
4277,123,2996
4278,123,2281
4279,123,1540
4280,123,1190
4281,123,1191
4282,123,2585
4283,123,593
4284,124,2399
4285,124,2429
4286,124,1600
4287,124,891
4288,124,2820
4289,124,2406
4290,124,2573
4291,124,2884
4292,124,2829
4293,124,278
4294,124,2996
4295,124,834
4296,124,2096
4297,124,1845
4298,124,2249
4299,124,1540
4300,124,1190
4301,125,2429
4302,125,1600
4303,125,2772
4304,125,2884
4305,125,2829
4306,125,278
4307,125,1504
4308,125,1348
4309,125,2708
4310,125,2096
4311,125,491
4312,125,1845
4313,125,2983
4314,125,2249
4315,126,2673
4316,126,2505
4317,126,1711
4318,126,2595
4319,126,2488
4320,126,2546
4321,126,2535
4322,126,5
4323,126,1455
4324,126,2575
4325,126,2251
4326,126,2172
4327,126,665
4328,126,667
4329,126,1480
4330,126,1191
4331,126,2848
4332,127,2399
4333,127,2429
4334,127,1600
4335,127,2772
4336,127,2406
4337,127,2573
4338,127,2884
4339,127,2829
4340,127,278
4341,127,1504
4342,127,2988
4343,127,1348
4344,127,2096
4345,127,1845
4346,127,2983
4347,127,2249
4348,128,2505
4349,128,987
4350,128,1711
4351,128,2595
4352,128,2488
4353,128,2546
4354,128,2575
4355,128,2281
4356,128,1480
4357,128,1540
4358,128,1190
4359,128,1191
4360,128,2585
4361,128,593
4362,129,2399
4363,129,613
4364,129,987
4365,129,1600
4366,129,2820
4367,129,2406
4368,129,2573
4369,129,2996
4370,129,834
4371,129,2281
4372,129,1845
4373,129,1540
4374,129,1190
4375,129,2585
4376,129,593
4377,130,2505
4378,130,987
4379,130,1711
4380,130,2595
4381,130,2488
4382,130,2546
4383,130,1455
4384,130,2575
4385,130,2251
4386,130,2281
4387,130,2172
4388,130,665
4389,130,1480
4390,130,1191
4391,130,593
4392,131,885
4393,131,420
4394,131,792
4395,131,2367
4396,131,327
4397,131,2202
4398,131,2509
4399,131,159
4400,131,705
4401,131,1550
4402,131,1279
4403,131,2497
4404,131,206
4405,131,423
4406,131,490
4407,131,2369
4408,131,2206
4409,131,1330
4410,131,793
4411,131,1710
4412,131,1299
4413,131,2899
4414,131,2216
4415,131,9
4416,131,1735
4417,131,2524
4418,131,228
4419,131,2974
4420,131,2922
4421,132,1436
4422,132,850
4423,132,420
4424,132,2034
4425,132,159
4426,132,1279
4427,132,70
4428,132,6
4429,132,1149
4430,132,2497
4431,132,206
4432,132,423
4433,132,1680
4434,132,833
4435,132,2986
4436,132,2206
4437,132,346
4438,132,1710
4439,132,1299
4440,132,262
4441,132,2352
4442,132,2674
4443,132,1510
4444,132,2216
4445,132,83
4446,132,2306
4447,132,1735
4448,132,2524
4449,132,228
4450,132,1200
4451,132,2974
4452,132,2922
4453,132,2934
4454,133,850
4455,133,2637
4456,133,2090
4457,133,733
4458,133,1447
4459,133,2034
4460,133,2963
4461,133,2887
4462,133,1177
4463,133,70
4464,133,6
4465,133,1149
4466,133,2550
4467,133,1680
4468,133,833
4469,133,625
4470,133,866
4471,133,346
4472,133,1261
4473,133,40
4474,133,262
4475,133,2352
4476,133,660
4477,133,2674
4478,133,1510
4479,133,83
4480,133,2306
4481,133,691
4482,133,2061
4483,133,893
4484,133,1200
4485,133,2313
4486,133,2934
4487,134,2145
4488,134,94
4489,134,1097
4490,134,2030
4491,134,1339
4492,134,1902
4493,134,2357
4494,134,2202
4495,134,2574
4496,134,69
4497,134,2648
4498,134,852
4499,134,578
4500,134,2045
4501,134,1330
4502,134,658
4503,134,716
4504,134,2999
4505,134,997
4506,134,2384
4507,134,2832
4508,134,9
4509,134,2644
4510,134,722
4511,134,749
4512,134,1499
4513,134,864
4514,134,2310
4515,134,1791
4516,135,850
4517,135,2637
4518,135,733
4519,135,1447
4520,135,420
4521,135,2034
4522,135,2963
4523,135,544
4524,135,1278
4525,135,1550
4526,135,1279
4527,135,70
4528,135,1149
4529,135,423
4530,135,1680
4531,135,833
4532,135,2986
4533,135,346
4534,135,1261
4535,135,40
4536,135,1710
4537,135,1299
4538,135,262
4539,135,2352
4540,135,2674
4541,135,1510
4542,135,2216
4543,135,83
4544,135,2306
4545,135,691
4546,135,1735
4547,135,893
4548,135,1200
4549,135,2974
4550,135,2922
4551,135,2934
4552,136,885
4553,136,94
4554,136,1097
4555,136,2030
4556,136,792
4557,136,2941
4558,136,2367
4559,136,327
4560,136,2202
4561,136,159
4562,136,705
4563,136,1550
4564,136,2497
4565,136,206
4566,136,490
4567,136,2369
4568,136,2206
4569,136,1330
4570,136,658
4571,136,793
4572,136,2899
4573,136,1558
4574,136,9
4575,136,722
4576,136,2524
4577,136,228
4578,137,885
4579,137,420
4580,137,792
4581,137,327
4582,137,159
4583,137,705
4584,137,1550
4585,137,1279
4586,137,70
4587,137,6
4588,137,2497
4589,137,206
4590,137,423
4591,137,490
4592,137,2369
4593,137,2206
4594,137,346
4595,137,793
4596,137,1710
4597,137,1299
4598,137,262
4599,137,2352
4600,137,2899
4601,137,2216
4602,137,83
4603,137,2306
4604,137,1735
4605,137,2524
4606,137,228
4607,137,1200
4608,137,2974
4609,137,2922
4610,138,885
4611,138,94
4612,138,1097
4613,138,2199
4614,138,2030
4615,138,1339
4616,138,792
4617,138,2941
4618,138,2202
4619,138,2509
4620,138,2574
4621,138,69
4622,138,1335
4623,138,490
4624,138,2369
4625,138,2045
4626,138,1330
4627,138,658
4628,138,793
4629,138,2999
4630,138,997
4631,138,2899
4632,138,1916
4633,138,9
4634,138,2644
4635,138,722
4636,138,2310
4637,138,1791
4638,139,1338
4639,139,2377
4640,139,1783
4641,139,2992
4642,139,777
4643,139,779
4644,139,1462
4645,139,2995
4646,139,1956
4647,139,2862
4648,139,2058
4649,139,2006
4650,140,1045
4651,140,1338
4652,140,2717
4653,140,777
4654,140,72
4655,140,2995
4656,140,2896
4657,140,2428
4658,140,1303
4659,140,2058
4660,140,2006
4661,140,3002
4662,141,585
4663,141,1045
4664,141,2271
4665,141,2543
4666,141,2717
4667,141,72
4668,141,204
4669,141,877
4670,141,2896
4671,141,2428
4672,141,1303
4673,141,826
4674,141,3002
4675,142,1515
4676,142,489
4677,142,2539
4678,142,1014
4679,142,724
4680,142,779
4681,142,1462
4682,142,1956
4683,142,1446
4684,142,2059
4685,143,585
4686,143,1045
4687,143,1338
4688,143,2271
4689,143,2717
4690,143,72
4691,143,2896
4692,143,2428
4693,143,1303
4694,143,2006
4695,143,826
4696,143,3002
4697,144,1014
4698,144,2377
4699,144,1783
4700,144,2992
4701,144,777
4702,144,779
4703,144,1462
4704,144,2995
4705,144,1956
4706,144,2862
4707,144,2058
4708,144,1446
4709,145,1338
4710,145,2377
4711,145,1783
4712,145,777
4713,145,72
4714,145,2995
4715,145,2896
4716,145,2428
4717,145,1303
4718,145,2862
4719,145,2058
4720,145,2006
4721,146,1515
4722,146,489
4723,146,2539
4724,146,1014
4725,146,2377
4726,146,1783
4727,146,2992
4728,146,779
4729,146,1462
4730,146,1956
4731,146,2862
4732,146,1446
4733,147,330
4734,147,16
4735,147,1218
4736,147,1326
4737,147,2069
4738,147,2029
4739,147,1720
4740,147,2091
4741,147,60
4742,147,2982
4743,147,406
4744,147,1087
4745,147,803
4746,147,988
4747,147,2816
4748,147,727
4749,147,200
4750,147,2008
4751,147,2597
4752,147,1277
4753,147,2803
4754,147,395
4755,147,73
4756,147,1724
4757,147,1461
4758,147,2481
4759,147,589
4760,147,2245
4761,147,626
4762,147,1365
4763,147,784
4764,147,2650
4765,147,1285
4766,147,2273
4767,147,2274
4768,147,2743
4769,147,1362
4770,147,2477
4771,147,2275
4772,147,221
4773,147,473
4774,147,634
4775,147,1582
4776,147,810
4777,147,811
4778,147,638
4779,147,2026
4780,147,1493
4781,147,2416
4782,147,2106
4783,147,1258
4784,147,1309
4785,148,45
4786,148,1781
4787,148,52
4788,148,775
4789,148,2389
4790,148,1451
4791,148,61
4792,148,2156
4793,148,1721
4794,148,2187
4795,148,202
4796,148,823
4797,148,2162
4798,148,2853
4799,148,2845
4800,148,876
4801,148,781
4802,148,782
4803,148,2577
4804,148,1985
4805,148,2552
4806,148,2208
4807,148,771
4808,148,23
4809,148,1729
4810,148,1470
4811,148,100
4812,148,1471
4813,148,2400
4814,148,2052
4815,148,2718
4816,148,2102
4817,148,2176
4818,148,1206
4819,148,666
4820,148,2219
4821,148,2970
4822,148,1263
4823,148,1304
4824,148,416
4825,148,2085
4826,148,2007
4827,148,870
4828,148,2325
4829,148,695
4830,148,2958
4831,148,2863
4832,149,1958
4833,149,2089
4834,149,1291
4835,149,52
4836,149,2540
4837,149,775
4838,149,543
4839,149,2033
4840,149,61
4841,149,2841
4842,149,572
4843,149,1721
4844,149,2545
4845,149,2827
4846,149,202
4847,149,2359
4848,149,2162
4849,149,804
4850,149,1280
4851,149,20
4852,149,876
4853,149,185
4854,149,828
4855,149,782
4856,149,2205
4857,149,1985
4858,149,2634
4859,149,312
4860,149,1470
4861,149,510
4862,149,100
4863,149,1471
4864,149,2640
4865,149,1226
4866,149,1980
4867,149,2102
4868,149,2869
4869,149,1907
4870,149,314
4871,149,1206
4872,149,1302
4873,149,1131
4874,149,2970
4875,149,1263
4876,149,2714
4877,149,499
4878,149,416
4879,149,870
4880,149,604
4881,149,2185
4882,150,1958
4883,150,2540
4884,150,1047
4885,150,1124
4886,150,2989
4887,150,543
4888,150,2033
4889,150,699
4890,150,2841
4891,150,572
4892,150,2545
4893,150,1963
4894,150,2827
4895,150,2359
4896,150,725
4897,150,1280
4898,150,20
4899,150,185
4900,150,463
4901,150,828
4902,150,2205
4903,150,2634
4904,150,311
4905,150,878
4906,150,1298
4907,150,312
4908,150,1507
4909,150,1787
4910,150,510
4911,150,477
4912,150,78
4913,150,2640
4914,150,1122
4915,150,281
4916,150,2711
4917,150,2869
4918,150,1907
4919,150,314
4920,150,1302
4921,150,2880
4922,150,1131
4923,150,2413
4924,150,1428
4925,150,139
4926,150,2714
4927,150,499
4928,150,318
4929,150,2366
4930,150,2929
4931,150,2185
4932,151,330
4933,151,1218
4934,151,2069
4935,151,2594
4936,151,2029
4937,151,1720
4938,151,2091
4939,151,2982
4940,151,803
4941,151,988
4942,151,727
4943,151,200
4944,151,2008
4945,151,1549
4946,151,2803
4947,151,823
4948,151,73
4949,151,2845
4950,151,2481
4951,151,589
4952,151,2577
4953,151,626
4954,151,2208
4955,151,1729
4956,151,2599
4957,151,2650
4958,151,1285
4959,151,2273
4960,151,1362
4961,151,2176
4962,151,666
4963,151,2477
4964,151,2275
4965,151,473
4966,151,634
4967,151,1582
4968,151,810
4969,151,811
4970,151,638
4971,151,1343
4972,151,2085
4973,151,1486
4974,151,2416
4975,151,2106
4976,151,2863
4977,151,1309
4978,152,1958
4979,152,2089
4980,152,2540
4981,152,1124
4982,152,2989
4983,152,543
4984,152,2033
4985,152,699
4986,152,61
4987,152,2841
4988,152,572
4989,152,1721
4990,152,2545
4991,152,1963
4992,152,2827
4993,152,2359
4994,152,725
4995,152,1280
4996,152,20
4997,152,185
4998,152,828
4999,152,2205
5000,152,2634
5001,152,311
5002,152,878
5003,152,312
5004,152,1470
5005,152,510
5006,152,477
5007,152,100
5008,152,78
5009,152,2640
5010,152,2102
5011,152,2869
5012,152,1907
5013,152,314
5014,152,1302
5015,152,2880
5016,152,1131
5017,152,1428
5018,152,2714
5019,152,499
5020,152,416
5021,152,870
5022,152,2366
5023,152,2185
5024,153,1781
5025,153,2069
5026,153,52
5027,153,775
5028,153,2389
5029,153,1451
5030,153,2156
5031,153,727
5032,153,200
5033,153,2187
5034,153,202
5035,153,823
5036,153,2162
5037,153,2853
5038,153,2845
5039,153,876
5040,153,589
5041,153,781
5042,153,1996
5043,153,782
5044,153,2577
5045,153,1985
5046,153,2552
5047,153,2208
5048,153,771
5049,153,1729
5050,153,2599
5051,153,1471
5052,153,1285
5053,153,2052
5054,153,2718
5055,153,2176
5056,153,1206
5057,153,666
5058,153,2275
5059,153,2219
5060,153,2970
5061,153,1263
5062,153,1582
5063,153,1304
5064,153,2085
5065,153,2325
5066,153,1486
5067,153,695
5068,153,2863
5069,154,1958
5070,154,45
5071,154,52
5072,154,775
5073,154,2389
5074,154,1451
5075,154,61
5076,154,2841
5077,154,572
5078,154,2156
5079,154,1721
5080,154,2545
5081,154,2187
5082,154,202
5083,154,2162
5084,154,764
5085,154,2853
5086,154,804
5087,154,876
5088,154,185
5089,154,781
5090,154,782
5091,154,1464
5092,154,1985
5093,154,2552
5094,154,771
5095,154,312
5096,154,1470
5097,154,100
5098,154,1471
5099,154,1226
5100,154,2400
5101,154,2052
5102,154,1473
5103,154,2102
5104,154,2869
5105,154,1907
5106,154,1206
5107,154,1302
5108,154,2219
5109,154,2970
5110,154,1263
5111,154,1304
5112,154,2714
5113,154,416
5114,154,2007
5115,154,870
5116,154,2325
5117,154,695
5118,154,604
5119,154,2946
5120,155,1218
5121,155,2069
5122,155,2594
5123,155,2029
5124,155,1580
5125,155,2389
5126,155,1451
5127,155,2156
5128,155,803
5129,155,727
5130,155,200
5131,155,2008
5132,155,823
5133,155,2845
5134,155,372
5135,155,589
5136,155,781
5137,155,2577
5138,155,2552
5139,155,2208
5140,155,771
5141,155,1729
5142,155,2599
5143,155,1285
5144,155,2273
5145,155,2718
5146,155,2176
5147,155,666
5148,155,2275
5149,155,2219
5150,155,634
5151,155,1582
5152,155,1304
5153,155,810
5154,155,638
5155,155,2085
5156,155,1486
5157,155,2416
5158,155,2106
5159,155,1752
5160,155,2863
5161,155,1309
5162,156,141
5163,156,288
5164,156,2189
5165,156,2134
5166,156,290
5167,156,1941
5168,156,2985
5169,156,2916
5170,156,1606
5171,156,2926
5172,156,436
5173,156,1316
5174,156,1876
5175,156,1160
5176,157,2329
5177,157,1585
5178,157,1006
5179,157,1602
5180,157,475
5181,157,1587
5182,157,2871
5183,157,896
5184,157,607
5185,157,1871
5186,157,649
5187,157,2241
5188,157,306
5189,157,384
5190,158,980
5191,158,2139
5192,158,282
5193,158,1324
5194,158,2615
5195,158,3001
5196,158,1157
5197,158,145
5198,158,112
5199,158,2336
5200,158,173
5201,158,2130
5202,158,2943
5203,159,288
5204,159,105
5205,159,2134
5206,159,1006
5207,159,290
5208,159,1269
5209,159,1606
5210,159,2729
5211,159,2608
5212,159,445
5213,159,607
5214,159,963
5215,159,1316
5216,159,1160
5217,160,288
5218,160,1638
5219,160,2134
5220,160,290
5221,160,1941
5222,160,2985
5223,160,1606
5224,160,2729
5225,160,445
5226,160,2918
5227,160,1316
5228,160,1876
5229,160,1160
5230,161,980
5231,161,1367
5232,161,2139
5233,161,2615
5234,161,917
5235,161,2131
5236,161,684
5237,161,1834
5238,161,2010
5239,161,2336
5240,161,2778
5241,161,1674
5242,161,2943
5243,162,105
5244,162,1006
5245,162,1602
5246,162,1403
5247,162,1587
5248,162,2729
5249,162,2871
5250,162,2608
5251,162,896
5252,162,607
5253,162,1871
5254,162,2241
5255,162,2630
5256,163,1412
5257,163,2122
5258,163,1065
5259,163,2363
5260,163,1367
5261,163,2010
5262,163,2131
5263,163,2531
5264,163,2778
5265,163,1834
5266,163,111
5267,163,917
5268,163,456
5269,163,1406
5270,164,1160
5271,164,2134
5272,164,2985
5273,164,288
5274,164,2916
5275,164,145
5276,164,2130
5277,164,1876
5278,164,128
5279,164,1013
5280,164,436
5281,164,2
5282,164,2926
5283,164,1941
5284,164,2189
5285,165,1388
5286,165,105
5287,165,1006
5288,165,290
5289,165,1602
5290,165,551
5291,165,1606
5292,165,1587
5293,165,2729
5294,165,2608
5295,165,607
5296,165,963
5297,165,1316
5298,165,2630
5299,166,980
5300,166,1367
5301,166,2139
5302,166,917
5303,166,111
5304,166,2131
5305,166,684
5306,166,1834
5307,166,1065
5308,166,2010
5309,166,2336
5310,166,2778
5311,166,2363
5312,166,1674
5313,166,2943
5314,167,282
5315,167,2189
5316,167,1324
5317,167,2615
5318,167,3001
5319,167,1157
5320,167,145
5321,167,112
5322,167,128
5323,167,436
5324,167,173
5325,167,2130
5326,167,2
5327,168,980
5328,168,2139
5329,168,1324
5330,168,2615
5331,168,917
5332,168,3001
5333,168,1157
5334,168,2131
5335,168,1834
5336,168,112
5337,168,2336
5338,168,173
5339,168,1674
5340,168,2943
5341,169,2189
5342,169,1941
5343,169,1324
5344,169,2985
5345,169,3001
5346,169,2916
5347,169,145
5348,169,112
5349,169,128
5350,169,436
5351,169,173
5352,169,2130
5353,169,1013
5354,169,2
5355,170,174
5356,170,1967
5357,170,1758
5358,170,1589
5359,170,1708
5360,170,943
5361,170,2470
5362,170,2005
5363,170,2323
5364,170,650
5365,170,945
5366,170,1933
5367,170,177
5368,170,2016
5369,170,1614
5370,170,1810
5371,170,1774
5372,170,973
5373,170,905
5374,170,1970
5375,170,2253
5376,170,1321
5377,170,2254
5378,170,1921
5379,170,13
5380,170,719
5381,170,2567
5382,170,2223
5383,170,2197
5384,170,443
5385,170,1371
5386,170,1741
5387,170,683
5388,170,966
5389,170,652
5390,170,925
5391,170,1773
5392,170,2629
5393,170,11
5394,171,174
5395,171,1708
5396,171,2470
5397,171,2005
5398,171,2703
5399,171,2323
5400,171,650
5401,171,1933
5402,171,177
5403,171,2016
5404,171,1623
5405,171,1614
5406,171,2118
5407,171,1810
5408,171,1774
5409,171,238
5410,171,1970
5411,171,1626
5412,171,1911
5413,171,2254
5414,171,2606
5415,171,1858
5416,171,2607
5417,171,2345
5418,171,719
5419,171,1407
5420,171,134
5421,171,1629
5422,171,958
5423,171,2635
5424,171,2197
5425,171,1574
5426,171,443
5427,171,2022
5428,171,1773
5429,171,179
5430,171,2629
5431,171,550
5432,171,11
5433,172,2661
5434,172,2703
5435,172,1221
5436,172,1565
5437,172,913
5438,172,1623
5439,172,2118
5440,172,1669
5441,172,678
5442,172,38
5443,172,238
5444,172,1626
5445,172,233
5446,172,1911
5447,172,2606
5448,172,2919
5449,172,1858
5450,172,2607
5451,172,2345
5452,172,1143
5453,172,759
5454,172,1407
5455,172,285
5456,172,134
5457,172,1629
5458,172,1975
5459,172,958
5460,172,2635
5461,172,118
5462,172,1972
5463,172,1574
5464,172,1145
5465,172,2022
5466,172,1802
5467,172,928
5468,172,179
5469,172,550
5470,173,1643
5471,173,280
5472,173,2011
5473,173,1856
5474,173,447
5475,173,2610
5476,173,2529
5477,173,1656
5478,173,795
5479,173,1645
5480,173,106
5481,173,2813
5482,173,1808
5483,173,169
5484,173,2321
5485,173,558
5486,173,905
5487,173,124
5488,173,1571
5489,173,2147
5490,173,2253
5491,173,2728
5492,173,2554
5493,173,1966
5494,173,560
5495,173,921
5496,173,533
5497,173,1655
5498,173,2981
5499,173,2800
5500,173,1826
5501,173,1010
5502,173,1091
5503,173,114
5504,173,2018
5505,173,966
5506,173,2138
5507,173,154
5508,173,2021
5509,174,2661
5510,174,1708
5511,174,1081
5512,174,2005
5513,174,2703
5514,174,131
5515,174,2016
5516,174,1623
5517,174,2118
5518,174,238
5519,174,1970
5520,174,1626
5521,174,233
5522,174,2890
5523,174,1141
5524,174,1911
5525,174,2606
5526,174,2919
5527,174,1858
5528,174,2607
5529,174,2345
5530,174,719
5531,174,1407
5532,174,285
5533,174,134
5534,174,1629
5535,174,958
5536,174,2635
5537,174,2197
5538,174,1574
5539,174,443
5540,174,2022
5541,174,1802
5542,174,179
5543,174,550
5544,174,970
5545,174,11
5546,175,280
5547,175,174
5548,175,1967
5549,175,368
5550,175,447
5551,175,1758
5552,175,1589
5553,175,2323
5554,175,650
5555,175,795
5556,175,1933
5557,175,177
5558,175,1614
5559,175,169
5560,175,2321
5561,175,1810
5562,175,1774
5563,175,905
5564,175,2253
5565,175,1321
5566,175,2254
5567,175,2837
5568,175,1921
5569,175,13
5570,175,2567
5571,175,560
5572,175,921
5573,175,2088
5574,175,1655
5575,175,1091
5576,175,1371
5577,175,1741
5578,175,1011
5579,175,683
5580,175,966
5581,175,925
5582,175,1773
5583,175,2629
5584,176,1758
5585,176,1708
5586,176,943
5587,176,1247
5588,176,2470
5589,176,2005
5590,176,2323
5591,176,650
5592,176,1933
5593,176,177
5594,176,2016
5595,176,1614
5596,176,1810
5597,176,1774
5598,176,530
5599,176,1911
5600,176,1321
5601,176,2254
